Kategori_Laporan,Kategori_Pos,Pos_Pos,Rincian_Pos_Pos,Tanggal,Nilai
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2015-01-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan penjualan aset keuangan,2015-02-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-08-01,124702
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-04-01,70795
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-07-01,116544
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-06-01,105569
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-03-01,51184
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-05-01,90018
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-11-01,159396
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-10-01,147872
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-09-01,136083
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2013-12-01,177694
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-08-01,137452
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-04-01,82624
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-12-01,188631
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-07-01,122741
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-06-01,115954
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-03-01,58600
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-05-01,103267
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-11-01,173437
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-10-01,160765
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2014-09-01,149006
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2015-01-01,21994
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Komisi/provisi/fee dan administrasi,2015-02-01,36011
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2015-01-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan dari penyertaan dengan equity method,2015-02-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-11-01,27
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2013-12-01,27
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-12-01,605
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2015-01-01,3
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Pemulihan atas cadangan kerugian penurunan nilai,2015-02-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2015-01-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Keuntungan transaksi spot dan derivatif (realised),2015-02-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2015-01-01,1021
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Peningkatan nilai wajar aset keuangan (mark to market),2015-02-01,499
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2013-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-08-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-04-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-12-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-07-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-06-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-03-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-05-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-11-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-10-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2014-09-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2015-01-01,0
Laba/Rugi,PENDAPATAN DAN BEBAN OPERASIONAL,Pendapatan Operasional Selain Bunga,Penurunan nilai wajar liabilitas keuangan  (mark to market),2015-02-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-08-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-04-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-07-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-06-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-03-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-05-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-11-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-10-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-09-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2013-12-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-08-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-04-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-12-01,0
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-07-01,
Laba/Rugi,TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),TRANSFER LABA (RUGI) KE KANTOR PUSAT **),2014-06-01,0
