Dates,variable,value
2019-10-10,IHSG,6029.16
2019-10-11,IHSG,6023.641
2019-10-14,IHSG,6105.8
2019-10-15,IHSG,6126.877
2019-10-16,IHSG,6158.166
2019-10-17,IHSG,6169.592
2019-10-18,IHSG,6181.014
2019-10-21,IHSG,6191.947
2019-10-22,IHSG,6198.987
2019-10-23,IHSG,6225.497
2019-10-24,IHSG,6257.806
2019-10-25,IHSG,6339.647
2019-10-28,IHSG,6252.345
2019-10-29,IHSG,6265.384
2019-10-30,IHSG,6281.138
2019-10-31,IHSG,6295.747
2019-11-01,IHSG,6228.317
2019-11-04,IHSG,6207.191
2019-11-05,IHSG,6180.344
2019-11-06,IHSG,6264.152
2019-11-07,IHSG,6217.545
2019-11-08,IHSG,6165.624
2019-11-11,IHSG,6177.986
2019-11-12,IHSG,6148.74
2019-11-13,IHSG,6180.992
2019-11-14,IHSG,6142.501
2019-11-15,IHSG,6098.95
2019-11-18,IHSG,6128.345
2019-11-19,IHSG,6122.625
2019-11-20,IHSG,6152.09
2019-11-21,IHSG,6155.109
2019-11-22,IHSG,6117.364
2019-11-25,IHSG,6100.242
2019-11-26,IHSG,6070.762
2019-11-27,IHSG,6026.188
2019-11-28,IHSG,6023.039
2019-11-29,IHSG,5953.06
2019-12-02,IHSG,6011.83
2019-12-03,IHSG,6130.055
2019-12-04,IHSG,6133.896
2019-12-05,IHSG,6112.879
2019-12-06,IHSG,6152.117
2019-12-09,IHSG,6186.868
2019-12-10,IHSG,6193.791
2019-12-11,IHSG,6183.505
2019-12-12,IHSG,6180.099
2019-12-13,IHSG,6139.397
2019-12-16,IHSG,6197.318
2019-12-17,IHSG,6211.592
2019-12-18,IHSG,6244.352
2019-12-19,IHSG,6287.25
2019-12-20,IHSG,6249.93
2019-12-23,IHSG,6284.372
2019-12-24,IHSG,6305.91
2019-12-25,IHSG,6305.91
2019-12-26,IHSG,6305.91
2019-12-27,IHSG,6319.443
2019-12-30,IHSG,6329.314
2019-12-31,IHSG,6299.539
2020-01-01,IHSG,6299.539
2020-01-02,IHSG,6299.539
2020-01-03,IHSG,6283.581
2020-01-06,IHSG,6323.466
2020-01-07,IHSG,6257.403
2020-01-08,IHSG,6279.346
2020-01-09,IHSG,6225.686
2020-01-10,IHSG,6274.493
2020-01-13,IHSG,6274.941
2020-01-14,IHSG,6296.567
2020-01-15,IHSG,6325.406
2020-01-16,IHSG,6283.365
2020-01-17,IHSG,6286.048
2020-01-20,IHSG,6291.657
2020-01-21,IHSG,6245.043
2020-01-22,IHSG,6238.153
2020-01-23,IHSG,6233.453
2020-01-24,IHSG,6249.21
2020-01-27,IHSG,6244.109
2020-01-28,IHSG,6133.208
2020-01-29,IHSG,6111.184
2020-01-30,IHSG,6113.045
2020-01-31,IHSG,6057.596
2020-02-03,IHSG,5940.048
2020-02-04,IHSG,5884.17
2020-02-05,IHSG,5922.339
2020-02-06,IHSG,5978.51
2020-02-07,IHSG,5987.145
2020-02-10,IHSG,5999.607
2020-02-11,IHSG,5952.083
2020-02-12,IHSG,5954.397
2020-02-13,IHSG,5913.081
2020-02-14,IHSG,5871.954
2020-02-17,IHSG,5866.945
2020-02-18,IHSG,5867.523
2020-02-19,IHSG,5886.962
2020-02-20,IHSG,5928.791
2020-02-21,IHSG,5942.487
2020-02-24,IHSG,5882.255
2020-02-25,IHSG,5807.05
2020-02-26,IHSG,5787.138
2020-02-27,IHSG,5688.921
2020-02-28,IHSG,5535.694
2020-03-02,IHSG,5452.704
2020-03-03,IHSG,5361.246
2020-03-04,IHSG,5518.628
2020-03-05,IHSG,5650.136
2020-03-06,IHSG,5638.13
2020-03-09,IHSG,5498.54
2020-03-10,IHSG,5136.809
2020-03-11,IHSG,5220.826
2020-03-12,IHSG,5154.105
2020-03-13,IHSG,4895.748
2020-03-16,IHSG,4907.571
2020-03-17,IHSG,4690.657
2020-03-18,IHSG,4456.749
2020-03-19,IHSG,4330.674
2020-03-20,IHSG,4105.422
2020-03-23,IHSG,4194.944
2020-03-24,IHSG,3989.517
2020-03-25,IHSG,3937.632
2020-03-26,IHSG,3937.632
2020-03-27,IHSG,4338.904
2020-03-30,IHSG,4545.571
2020-03-31,IHSG,4414.5
2020-04-01,IHSG,4538.93
2020-04-02,IHSG,4466.037
2020-04-03,IHSG,4531.685
2020-04-06,IHSG,4623.429
2020-04-07,IHSG,4811.827
2020-04-08,IHSG,4778.639
2020-04-09,IHSG,4626.695
2020-04-10,IHSG,4649.079
2020-04-13,IHSG,4649.079
2020-04-14,IHSG,4623.894
2020-04-15,IHSG,4706.491
2020-04-16,IHSG,4625.905
2020-04-17,IHSG,4480.607
2020-04-20,IHSG,4634.821
2020-04-21,IHSG,4575.905
2020-04-22,IHSG,4501.919
2020-04-23,IHSG,4567.562
2020-04-24,IHSG,4593.554
